uid,domainID,siteID,namedLocation,pointNumber,collectDate,eventID,sampleID,sampleCode,sampleCondition,herbariumSampleID,herbariumSampleCode,herbariumSampleCondition,expertIdentificationRequired,aquaticPlantType,growthForm,taxonID,scientificName,morphospeciesID,morphospeciesIDRemarks,phylum,division,class,order,family,genus,section,specificEpithet,infraspecificEpithet,variety,form,scientificNameAuthorship,identificationQualifier,identificationReferences,taxonRank,remarks,identifiedBy,identifiedDate,identificationHistoryID,dataQF,publicationDate,release
f4c74634-8f4a-4305-91b6-809ce4ed5995,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,1,2018-05-07T19:16:00Z,BIGC.20180507,BIGC.20180507.CLOVERGRASS.T1,A00000297784,NA,NA,NA,NA,Y,plant,emergent,2PLANT,Unknown plant,Clovergrass,"4 spiral leaves around stem 1ish cm apart. Erect, rooted in mossy cobble",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
3800866c-6beb-42d9-b0e4-200e32218ebd,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,13,2018-05-07T19:16:00Z,BIGC.20180507,BIGC.20180507.AP5.T02,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
7cb8ac3c-1dae-4bb3-8f86-b698cfc6f549,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,11,2018-05-07T19:16:00Z,BIGC.20180507,BIGC.20180507.AP4.T02,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
cc247d8e-75a4-4f3f-bfc5-617282365a5e,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,10,2018-05-07T19:16:00Z,BIGC.20180507,BIGC.20180507.AP3.T02,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,Darkgui,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
936db207-da53-4e83-a3fa-2a2939eb0648,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,17,2018-05-07T19:16:00Z,BIGC.20180507,BIGC.20180507.AP7.T02,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
73e14ff7-5396-44cf-a676-af9de17500b6,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,9,2018-05-07T19:16:00Z,BIGC.20180507,BIGC.20180507.DARKGUI.T2,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,"unsure if plant, moss or macroalgae",NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
1d087f5b-8b10-41fa-ab81-efc4d0a1bf88,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,14,2018-05-07T19:16:00Z,BIGC.20180507,BIGC.20180507.AP6.T02,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
69328619-9d91-4ee7-9269-d7e93c09df0a,D17,BIGC,BIGC.AOS.aquatic.plant.transect.04,6,2018-05-07T20:44:00Z,BIGC.20180507,BIGC.20180507.AP1.T04,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
f73e9a5d-4446-41d9-a24d-884cae135af7,D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,19,2018-05-07T22:29:00Z,BIGC.20180507,BIGC.20180507.AP3.T06,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
712bfdcb-d3ae-4f31-8768-40617c8b96a3,D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,17,2018-05-07T22:29:00Z,BIGC.20180507,BIGC.20180507.AP2.T06,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
450ab853-c3c5-4f8e-bfd7-e83bb314f9eb,D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,16,2018-05-07T22:29:00Z,BIGC.20180507,BIGC.20180507.AP1.T06,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
ca4755da-e828-4f77-bf0a-6b7862dac606,D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,16,2018-05-07T22:45:00Z,BIGC.20180507,BIGC.20180507.VEGETABLE.T5,A00000297768,NA,NA,NA,NA,Y,plant,emergent,2PLANT,Unknown plant,Vegetable,"Light green, parallel leaves, round oval-shaped leaves all up and down stem, semi-erect, stringy white roots",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
e42bc1bf-8e4e-4589-a17b-8062aafd8a80,D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,19,2018-05-07T22:45:00Z,BIGC.20180507,BIGC.20180507.BASIL.T5,A00000297760,NA,NA,NA,NA,Y,plant,emergent,2PLANT,Unknown plant,Basil,"Oval-shaped leaves, alternating orientation, redi-ish stem, leaves close at roots,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
09649db8-7660-45cd-a9b6-9d6127bf2d56,D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,17,2018-05-09T17:16:00Z,BIGC.20180509,BIGC.20180509.AQUACHARD.T3,NA,NA,NA,NA,NA,N,plant,emergent,2PLANT,Unknown plant,Aquachard,"Dentate-ish shaped leaves, variable teeth sizes, leaves have wavy edges, stem is redish where leaves attach (stipule?), Large Taproot with lots of fibrous material attached. Fibrous roots floating, Taproot attached to pebbly substrate, leafy greens emergent.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,1srt plant Photo on Zack's phone,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
9dd0d2db-2b44-4c84-84fe-f3f29d82cbff,D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,11,2018-05-09T17:16:00Z,BIGC.20180509,BIGC.20180509.LILCEDAR.T3,NA,NA,NA,NA,NA,N,plant,emergent,2PLANT,Unknown plant,Lilcedar,"Light green 'spikelet' , increasing number of spikes around stem approaching the base of stem up to 5-6, rooted in Sandy/pebbly substrate, erect, dark thick roots with lighter brown fibers, roots longer than stalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
2c2d273b-4869-42cf-849b-1e050c064a64,D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,19,2018-05-09T17:16:00Z,BIGC.20180509,BIGC.20180509.AP3.T03,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,Attached to debris,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
ae537443-b15a-494b-89f9-a64e4ebd53a8,D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,17,2018-05-09T19:06:00Z,BIGC.20180509,BIGC.20180509.FLOPPY.T9,NA,NA,NA,NA,NA,N,plant,emergent,2PLANT,Unknown plant,Floppy,Only on shallow edge in sand and banks. Alternate leaves. Base is curved before roots. Light brown stringy roots. Matted roots. Ones in water have floating roots. The ones on the bank all roots are buried.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
2764b38f-b11f-4f75-8916-c2507ef63575,D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,9,2018-05-09T19:06:00Z,BIGC.20180509,BIGC.20180509.FOANA.T9,NA,NA,NA,NA,NA,N,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,Hedw.,NA,NA,variety,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
3367591a-5a6b-4144-a09a-0bd685eb1b89,D17,BIGC,BIGC.AOS.aquatic.plant.transect.09,20,2018-05-09T19:06:00Z,BIGC.20180509,BIGC.20180509.FLOPPY.T8,NA,NA,NA,NA,NA,N,plant,emergent,2PLANT,Unknown plant,Floppy,Only on shallow edge in sand and banks. Alternate leaves. Base is curved before roots. Light brown stringy roots. Matted roots. Ones in water have floating roots. The ones on the bank all roots are buried.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
a226c77b-0b28-48aa-98a3-76d0377766b0,D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,19,2018-05-09T19:38:00Z,BIGC.20180509,BIGC.20180509.AP1.T10,NA,NA,NA,NA,NA,N,plant,submerged,2PLANT,Unknown plant,Darkgui,"Matted, dark green, braided, attached to cobble, mossy-looking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
010ce01e-81e4-4a25-8a28-fd59ca328b86,D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,20,2018-05-09T20:02:00Z,BIGC.20180509,BIGC.20180509.FERNGULLY.T8,NA,NA,NA,NA,NA,N,plant,emergent,2PLANT,Unknown plant,FernGully,"Most individuals are on bank. Half are rooted below water line, half above. Dark and thick mass of stringy roots. Alternating pinnated lobes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA,NA,NA,NA,20260113T222243Z,RELEASE-2026
4ddcfaf9-fde4-40de-b780-8ddbf132a655,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,19,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP10.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,7bb0f081-15bf-4dd5-8063-9945e566104e,NA,20260113T222602Z,RELEASE-2026
b998482a-39b9-489c-b71a-d5f4f0c0ac5a,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,3,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP1.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,17998020-a4bd-4157-ba2b-76f457b30f9d,NA,20260113T222602Z,RELEASE-2026
b004f826-6fa2-4be3-89c4-fec801046fd6,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,9,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP7.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,ba88116c-aafe-4cff-b567-6f1fe03f3940,NA,20260113T222602Z,RELEASE-2026
a4778a23-5225-4143-80b4-dfbc4b47cafe,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,4,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP2.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,e1de91dc-38df-4c93-9bec-1317116f24f0,NA,20260113T222602Z,RELEASE-2026
d797e12e-69e0-4d7f-a94a-acc4f035ac47,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,10,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP8.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,c3b16469-006f-49e4-af08-6865d13786e9,NA,20260113T222602Z,RELEASE-2026
c9c52cba-cab0-4ebf-8293-1f3c161e76ab,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,20,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.ANPIP.T2,NA,NA,NA,NA,NA,N,plant,submerged,ANPIP,Aneura pinguis (L.) Dumort. var. pinguis,NA,NA,NA,NA,Hepaticopsida,Metzgeriales,Aneuraceae,Aneura,NA,pinguis,var. pinguis,NA,NA,(L.) Dumort.,cf. variety,NA,variety,NA,NA,NA,NA,NA,20260113T222602Z,RELEASE-2026
5175a78f-66a6-40a5-ab11-ee558ebd7124,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,5,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP3.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,a302512f-d900-4485-b892-8ad4f68257d2,NA,20260113T222602Z,RELEASE-2026
a36c2c56-5662-46b8-90be-56940fe13500,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,7,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP5.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,3481c887-ca68-4116-bf5e-91aa4be733b4,NA,20260113T222602Z,RELEASE-2026
985b351e-20fc-46b9-a128-663e667084c1,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,6,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP4.T02,NA,NA,NA,NA,NA,N,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,Hedw.,NA,NA,variety,NA,NA,NA,NA,NA,20260113T222602Z,RELEASE-2026
5ba35ff9-e4ad-4b9b-88e1-4c89dd101dad,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,12,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP9.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,484011ab-be27-4f75-865b-6458a4597526,NA,20260113T222602Z,RELEASE-2026
2e69e884-2ce3-4b42-93bf-675e0fc8807b,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,8,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP6.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,a4a444ac-26bb-417d-9d97-24a7fff4fea0,NA,20260113T222602Z,RELEASE-2026
7d676caf-94d3-4f2d-b8fd-a08f8a511dcb,D17,BIGC,BIGC.AOS.aquatic.plant.transect.02,20,2018-09-24T18:02:00Z,BIGC.20180924,BIGC.20180924.AP12.T02,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,23d8ccf3-0482-4f4f-8b92-e8510960a7ae,NA,20260113T222602Z,RELEASE-2026
71c78657-68f0-4d5a-a5c1-46ce596f5f19,D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,5,2018-09-24T18:53:00Z,BIGC.20180924,BIGC.20180924.AP1.T03,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,b4f5ef5b-87a1-4e49-a654-07757c4355f9,NA,20260113T222602Z,RELEASE-2026
33e067fa-88bb-48f9-abc8-893833544797,D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,6,2018-09-24T18:53:00Z,BIGC.20180924,BIGC.20180924.AP2.T03,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,1bde689a-2fa1-4a33-a9fc-1ce773130dc8,NA,20260113T222602Z,RELEASE-2026
233c7e6b-ee8a-4b56-b68f-892b6ebd57f7,D17,BIGC,BIGC.AOS.aquatic.plant.transect.05,19,2018-09-24T19:44:00Z,BIGC.20180924,BIGC.20180924.AP1.T05,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,3bc9a629-2211-432c-8572-9c5e10c0ca21,NA,20260113T222602Z,RELEASE-2026
b4677d38-b2b8-4850-bda5-5c7c929a986c,D17,BIGC,BIGC.AOS.aquatic.plant.transect.05,20,2018-09-24T19:44:00Z,BIGC.20180924,BIGC.20180924.AP2.T05,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,82bc5a6a-aa44-4306-b678-bb82fd5973f4,NA,20260113T222602Z,RELEASE-2026
4672ff90-5218-4f42-a783-50c28dcb017e,D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,11,2018-09-24T19:56:00Z,BIGC.20180924,BIGC.20180924.AP3.T06,NA,NA,NA,NA,NA,N,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,Hedw.,NA,NA,variety,NA,NA,NA,NA,NA,20260113T222602Z,RELEASE-2026
78df1f13-bd93-44cc-9e16-3ca6095469ce,D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,9,2018-09-24T19:56:00Z,BIGC.20180924,BIGC.20180924.AP1.T06,NA,NA,NA,NA,NA,N,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,Hedw.,NA,NA,variety,NA,NA,NA,NA,NA,20260113T222602Z,RELEASE-2026
3392f04e-d8be-44c4-962e-e929a547c99f,D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,12,2018-09-24T19:56:00Z,BIGC.20180924,BIGC.20180924.AP4.T06,NA,NA,NA,NA,NA,N,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,(L.) Corda,NA,"Doyle, W. T. and Stotler, R. E. 2006. Contributions toward a Bryoflora of California III. Keys and Annotated Species Catalogue for Liverworts and Hornworts. Madrono 53 (2) 89-197.",species,NA,"David Kofranek Botany, LLC",2020-05-15T19:00:00Z,a3cf7c26-eeb9-456c-a3a0-608a727a4f51,NA,20260113T222602Z,RELEASE-2026
9497defa-ec66-41e6-a8f6-61c3af34a010,D17,BIGC,BIGC.AOS.aquatic.plant.transect.06,10,2018-09-24T19:56:00Z,BIGC.20180924,BIGC.20180924.AP2.T06,NA,NA,NA,NA,NA,N,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,Hedw.,NA,NA,variety,NA,NA,NA,NA,NA,20260113T222602Z,RELEASE-2026
0486950e-2dd3-47c6-9a99-f085ece01ab3,D17,BIGC,BIGC.AOS.aquatic.plant.transect.07,15,2018-09-24T21:22:00Z,BIGC.20180924,BIGC.20180924.AP1.T07,NA,NA,NA,NA,NA,N,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,Hedw.,NA,NA,variety,NA,NA,NA,NA,NA,20260113T222602Z,RELEASE-2026
4b365c60-edf1-4678-8562-238b91d5bf2b,D17,BIGC,BIGC.AOS.aquatic.plant.transect.08,16,2018-09-24T21:54:00Z,BIGC.20180924,BIGC.20180924.AP3.T08,NA,NA,NA,NA,NA,N,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,Hedw.,NA,NA,variety,NA,NA,NA,NA,NA,20260113T222602Z,RELEASE-2026
